"","Year","Combine"
"3659","2013","comparativestudy"
"3660","2013","indigenouspopulation"
"3661","2013","basalarea"
"3662","2013","standstructure"
"3663","2013","vine"
"3664","2013","natureconservation"
"3665","2013","viticulture"
"3666","2013","ecosystemservice"
"3667","2013","india"
"3668","2013","populationdensity"
"3669","2013","speciesdiversity"
"3670","2013","barakvalley"
"3671","2013","agroforestry"
"3672","2013","populationstructure"
"3673","2013","soilfertility"
"3674","2013","alternativeagriculture"
"3675","2013","farmingsystem"
"3676","2013","capacitybuilding"
"3677","2013","agriculturalpolicy"
"3678","2013","biodiversity"
"3679","2013","ruralarea"
"3680","2013","himalayas"
"3681","2013","technologicaldevelopment"
"3682","2013","uttarakhand"
"3683","2013","religion"
"3684","2013","yield"
"3685","2013","training"
"3686","2013","india"
"3687","2013",""
"3688","2013","malusxdomestica"
"3689","2013","income"
"3690","2013","resourcemanagement"
"3691","2013","yunnan"
"3692","2013","householdsurvey"
"3693","2013","plantcommunity"
"3694","2013","agriculturalecosystem"
"3695","2013","sustainability"
"3696","2013","localgovernment"
"3697","2013","garden"
"3698","2013","tea"
"3699","2013","traditionalknowledge"
"3700","2013","melaleucaalternifolia"
"3701","2013","lancang"
"3702","2013","china"
"3703","2013","vulnerability"
"3704","2013","agriculturalmanagement"
"3705","2013","herb"
"3706","2013","diversityindex"
"3707","2013","biodiversity"
"3708","2013","vegetationtype"
"3709","2013","camelliasinensisvar.assamica"
"3710","2013","secondaryforest"
"3711","2013","speciesdiversity"
"3712","2013","agroforestry"
"3713","2013","seed"
"3714","2013","totalphosphorus"
"3715","2013","phosphorus"
"3716","2013","watersheds"
"3717","2013","runoff"
"3718","2013","erosion"
"3719","2013","reservoirs(water)"
"3720","2013","nitrogenandphosphorusloss"
"3721","2013","potablewater"
"3722","2013","soilconservation"
"3723","2013","eutrophication"
"3724","2013","transportproperties"
"3725","2013","perennialryegrass"
"3726","2013","runoffandsediments"
"3727","2013","soils"
"3728","2013","maizegrowingseason"
"3729","2013","nitrogen"
"3730","2013","waterqualityprotection"
"3731","2013","naturalvegetation"
"3732","2013","mixedgrassstrip"
"3733","2013","degradation"
"3734","2013","building"
"3735","2013","naturalresource"
"3736","2013","developingworld"
"3737","2013","livestock"
"3738","2013","agriculturalecosystem"
"3739","2013","sustainability"
"3740","2013","desertification"
"3741","2013","drylandfarming"
"3742","2013","rangeland"
"3743","2013",""
"3744","2013","wildpopulation"
"3745","2013","cropplant"
"3746","2013","speciesinventory"
"3747","2013","taxonomy"
"3748","2013","china"
"3749","2013","conservationplanning"
"3750","2013","cropimprovement"
"3751","2013","mexico[northamerica]"
"3752","2013","foodsecurity"
"3753","2013","geneticresource"
"3754","2013","prioritization"
"3755","2013","germplasm"
"3756","2013","biodiversity"
"3757","2013","climatechange"
"3758","2013","brazil"
"3759","2013","agriculturalmanagement"
"3760","2013","human"
"3761","2013","nonhuman"
"3762","2013","cooperation"
"3763","2013","agriculturalecologicalenvironment"
"3764","2013","article"
"3765","2013","china"
"3766","2013","agriculturalprocedures"
"3767","2013","qualityoflife"
"3768","2013","economicdevelopment"
"3769","2013","ecosystem"
"3770","2013","sustainabledevelopment"
"3771","2013","government"
"3772","2013","agriculturalworker"
"3773","2013","socialproblem"
"3774","2013","environmentalcarryingcapacity"
"3775","2013","socialdesirability"
"3776","2013","biomassallocation"
"3777","2013","medicinalplant"
"3778","2013","parispolyphylla"
"3779","2013","leaf"
"3780","2013","photosynthesis"
"3781","2013","partitioning"
"3782","2013","perennialplant"
"3783","2013","growthrate"
"3784","2013","fruit"
"3785","2013","agriculturalland"
"3786","2013","decomposition"
"3787","2013","energyflow"
"3788","2013","mineralization"
"3789","2013","nematode"
"3790","2013","nitrogen"
"3791","2013","fertilizerapplication"
"3792","2013","soilfertility"
"3793","2013","soilorganicmatter"
"3794","2013","soilproperty"
"3795","2013","soilquality"
"3796","2013","taxonomy"
"3797","2013","china"
"3798","2013","nematoda"
"3799","2013","nutrientcycling"
"3800","2013","phosphorus"
"3801","2013","potassium"
"3802","2013","soilfauna"
"3803","2013","principalcomponentanalysis"
"3804","2014","agriculturalmechanization"
"3805","2014","agroecology"
"3806","2014","fingermillet"
"3807","2014","integratedfarmingsystems"
"3808","2014","sustainableintensification"
"3809","2014","systemofcropintensification"
"3810","2014","systemofriceintensification"
"3811","2014","tef"
"3812","2014","wheat"
"3813","2014","arsenic"
"3814","2014","cereal"
"3815","2014","heavymetal"
"3816","2014","toxicity"
"3817","2014","wheat"
"3818","2014","agribusiness"
"3819","2014","agriculturaltrade"
"3820","2014","bangladesh"
"3821","2014","infrastructuredevelopment"
"3822","2014","institution-basedview"
"3823","2014","policyreforms"
"3824","2014","diversification"
"3825","2014","croppingpattern"
"3826","2014","production"
"3827","2014","rainfall"
"3828","2014","""add-value""interventionstobiodiversity"
"3829","2014","agrobiodiversity"
"3830","2014","futureofsmallfarms"
"3831","2014","subsistencefarming"
"3832","2014","sustainableagriculture"
"3833","2014","agriculture"
"3834","2014","foodsecurity"
"3835","2014","households'assets"
"3836","2014","mountainspecificities"
"3837","2014","sustainablelivelihoodframework"
"3838","2014","frontlinedemonstrations"
"3839","2014","productivity"
"3840","2014","oilseed"
"3841","2014","technologyindex"
"3842","2014","extensiongap"
"3843","2014","technologicalgap"
"3844","2014","water-useefficiency"
"3845","2014","economics"
"3846","2014",""
"3847","2014","gwas"
"3848","2014","breeding"
"3849","2014","genotyping"
"3850","2014","cropdiversity"
"3851","2014","domestication"
"3852","2014","genomics"
"3853","2014","heatstress"
"3854","2014","molecularmarkers"
"3855","2014","qtl"
"3856","2014","tolerance"
"3857","2014","sesframework"
"3858","2014","spateirrigation"
"3859","2014","vulnerability"
"3860","2014","irrigationmanagement"
"3861","2014","adaptivecapacity"
"3862","2014","lacto-fermented"
"3863","2014","brugchu"
"3864","2014","wildedibleplants"
"3865","2014","ethnobotany"
"3866","2014","ethnomycology"
"3867","2014","calthapalustris"
"3868","2014","lacticfermentation"
"3869","2014","water-energy-foodnexus"
"3870","2014","waterresources"
"3871","2014","myanmar"
"3872","2014","reform"
"3873","2014","agriculture"
"3874","2014","hydropower"
"3875","2014","cicerarietinum"
"3876","2014","seedprotein"
"3877","2014","populationstructure"
"3878","2014","seedminerals"
"3879","2014","plantgeneticresources"
"3880","2014","agro-biodiversity"
"3881","2014","publicvalue"
"3882","2014","farmer-bredcultivars"
"3883","2014","china"
"3884","2014","participatoryplantbreeding"
"3885","2014","india"
"3886","2014","chinesechives"
"3887","2014","collection"
"3888","2014","commercialcultivation"
"3889","2014","homegardenspecies"
"3890","2014","lessknownvegetable"
"3891","2014","alliumtuberosuml"
"3892","2014","agriculturalbiodiversity"
"3893","2014","criticalsystemsoflearningcompetence"
"3894","2014","complexity"
"3895","2014","india"
"3896","2014","nepal"
"3897","2014","socio-ecotechnicalsystems"
"3898","2014","agriculturalbiodiversity"
"3899","2014","agriculture"
"3900","2014","foodsecurity"
"3901","2014","nepal"
"3902","2014","socioecotechnicalsystems"
"3903","2014","adaptivetransitionmanagement"
"3904","2014",""
"3905","2014","striptillage"
"3906","2014","millet"
"3907","2014","yield"
"3908","2014","hills"
"3909","2014","conservationagriculture"
"3910","2014","intercropping"
"3911","2014","nepal"
"3912","2014","maize"
"3913","2014","legume"
"3914","2014","asia"
"3915","2014","geneticdiversity"
"3916","2014","juglansregia"
"3917","2014","landscapegenetics"
"3918","2014","nuclearmicrosatellites"
"3919","2014","populationgeneticstructure"
"3920","2014","agribusiness"
"3921","2014","changemanagement"
"3922","2014","developmenteconomics"
"3923","2014","entrepreneurship"
"3924","2014","smallfamilybusiness"
"3925","2014","southasia"
"3926","2014","ecosystemservices"
"3927","2014","upstream-downstreamlinkages"
"3928","2014","hindukush-himalayanmountainsystems"
"3929","2014","food-water-energynexus"
"3930","2014","agrifoodsystemtransformation"
"3931","2014","asia"
"3932","2014","dietchange"
"3933","2014","farmtechnologyintensification"
"3934","2014","ruralfactormarkets"
"3935","2014","urbanization"
"3936","2014","speciesdiversity"
"3937","2014","homegarden"
"3938","2014","aquilariamalaccensis"
"3939","2014","populationstructure"
"3940","2014","socio-economicprospects"
"3941","2014","regenerationstatus"
"3942","2014","tibet"
"3943","2014","traditionalecologicalknowledge"
"3944","2014","landusemanagement"
"3945","2014","conservation"
"3946","2014","ethnobotany"
"3947","2014","sacredsites"
"3948","2014","participatoryruralappraisal"
"3949","2014","sustainabledevelopment"
"3950","2014","capacitybuilding"
"3951","2014","agribusiness"
"3952","2014","contractfarming"
"3953","2014","globalagriculture"
"3954","2014","mckinsey"
"3955","2014","westbengal"
"3956","2014","agrariancrisis"
"3957","2014","westbengal"
"3958","2014","bangladesh"
"3959","2014","arsenicmitigationinterventions"
"3960","2014","systematicreview"
"3961","2014","groundwaterirrigation"
"3962","2014","agriculture"
"3963","2014","monoculture"
"3964","2014","stability"
"3965","2014","generalizedadditivemodel"
"3966","2014","polyculture"
"3967","2014","trophiclevel"
"3968","2014",""
"3969","2014","agrobiodiversity"
"3970","2014","rainfedagroecosystems"
"3971","2014","paisangdryleaves"
"3972","2014","traditionalecologicalknowledge"
"3973","2014","indigenouscommunities"
"3974","2014","cropresidues"
"3975","2014","strawmanagement"
"3976","2014","decomposition"
"3977","2014","bioenergy"
"3978","2014","strawmulch"
"3979","2014","soilhealth"
"3980","2014","rice-wheatsystem"
"3981","2014","eco-agriculturaltourism"
"3982","2014","sustainabledevelopment"
"3983","2014","ecologicalfootprint"
"3984","2014","redcragvillage"
"3985","2014","climaticchange"
"3986","2014","agrobiodiversity"
"3987","2014","foodsecurity"
"3988","2014","sustainability"
"3989","2014","livestock"
"3990","2014","biofuel"
"3991","2014","commercialization"
"3992","2014","cultivation"
"3993","2014","sweetsorghum"
"3994","2014","feedstock"
"3995","2014","improvement"
"3996","2014","cereals"
"3997","2014","ethnicminority"
"3998","2014","ethnobotany"
"3999","2014","minorcrops"
"4000","2014","on-farmconservation"
"4001","2014","varietalrichness"
"4002","2014","tannon"
"4003","2014","mekongregion"
"4004","2014","yunnan"
"4005","2014","ecologicalindicators"
"4006","2014","landuse"
"4007","2014","xishuangbanna"
"4008","2014","rubber"
"4009","2014",""
"4010","2014","ethnomedicine"
"4011","2014","healers"
"4012","2014","medicinalplants"
"4013","2014","naxi"
"4014","2014","homegardens"
"4015","2014",""
"4016","2014","agribusiness"
"4017","2014","agriculturalmarketing"
"4018","2014",""
"4019","2014",""
"4020","2014","himalayas"
"4021","2014","eleusinecoracana"
"4022","2014","managementtechniques"
"4023","2014","maize"
"4024","2014","caprahircus"
"4025","2014","wheat"
"4026","2014","adaptationstrategies"
"4027","2014","climatechange"
"4028","2014","middlehills"
"4029","2014","vegetables"
"4030","2014","indigenousknowledge"
"4031","2014","croppingpractice"
"4032","2014","surveys"
"4033","2014","nepal"
"4034","2014","production"
"4035","2014","rainfall"
"4036","2014","farmingsystem"
"4037","2014","climatechangeimpact"
"4038","2014","biodiversity"
"4039","2014","climateeffect"
"4040","2014","triticumaestivum"
"4041","2014","croppingpatterns"
"4042","2014","millet"
"4043","2014","agriculturaldiversification"
"4044","2014","rain"
"4045","2014","agriculturalproduction"
"4046","2014","zeamays"
"4047","2014","copingstrategies"
"4048","2014","diversification"
"4049","2014",""
"4050","2014",""
"4051","2014","agriculturaleconomics"
"4052","2014","vegetableoil"
"4053","2014","profitability"
"4054","2014","himachalpradesh"
"4055","2014","wateruseefficiency"
"4056","2014","cropyield"
"4057","2014","cost-benefitanalysis"
"4058","2014","productivity"
"4059","2014","agriculturaltechnology"
"4060","2014","technologytransfer"
"4061","2014","mandi"
"4062","2014","technologyadoption"
"4063","2014","legume"
"4064","2014","dicotyledon"
"4065","2014","india"
"4066","2014","developingworld"
"4067","2014","agriculturaldevelopment"
"4068","2014","agriculturalproduction"
"4069","2014","agroindustry"
"4070","2014","foodmarket"
"4071","2014","industrialdevelopment"
"4072","2014","high-throughputnucleotidesequencing"
"4073","2014","genotype"
"4074","2014","genetics"
"4075","2014","plantgenome"
"4076","2014","genome"
"4077","2014","plant"
"4078","2014","review"
"4079","2014","highthroughputsequencing"
"4080","2014","genome-wideassociationstudy"
"4081","2014","crops"
"4082","2014","agricultural"
"4083","2014","crop"
"4084","2014","geneticassociation"
"4085","2014","plant"
"4086","2014","human"
"4087","2014","humans"
"4088","2014","methodology"
"4089","2014","plants"
"4090","2014",""
"4091","2014",""
"4092","2014","china"
"4093","2014","plants"
"4094","2014","edible"
"4095","2014","tibet"
"4096","2014","edibleplant"
"4097","2014","economicreform"
"4098","2014","competition(economics)"
"4099","2014","waterresource"
"4100","2014","myanmar"
"4101","2014","watereconomics"
"4102","2014","investment"
"4103","2014","foodsecurity"
"4104","2014","legume"
"4105","2014","geneticvariation"
"4106","2014","cultivar"
"4107","2014","populationstructure"
"4108","2014","germplasm"
"4109","2014","geneticmarker"
"4110","2014","concentration(composition)"
"4111","2014","geneticresource"
"4112","2014","polymorphism"
"4113","2014","mineral"
"4114","2014","washington[unitedstates]"
"4115","2014","protein"
"4116","2014","unitedstates"
"4117","2014","cicerarietinum"
"4118","2014","plantbreeding"
"4119","2014","agriculturaldevelopment"
"4120","2014","participatoryapproach"
"4121","2014","cultivar"
"4122","2014","agriculturalresearch"
"4123","2014","smallholder"
"4124","2014","conservationgenetics"
"4125","2014","agriculturalpractice"
"4126","2014","biodiversity"
"4127","2014","china"
"4128","2014","geneticresource"
"4129","2014",""
"4130","2014",""
"4131","2014",""
"4132","2014","alleles"
"4133","2014","climate"
"4134","2014","ecosystem"
"4135","2014","geneticvariation"
"4136","2014","genotype"
"4137","2014","hordeum"
"4138","2014","plantdna"
"4139","2014","allele"
"4140","2014","article"
"4141","2014","populationstructure"
"4142","2014","quantitativetrait"
"4143","2014","simplesequencerepeat"
"4144","2014","acclimatization"
"4145","2014","genetics"
"4146","2014","phenotype"
"4147","2014","physiology"
"4148","2014","season"
"4149","2014","temperature"
"4150","2014","seasons"
"4151","2014","geographicorigin"
"4152","2014","grain"
"4153","2014","heterozygosity"
"4154","2014","landrace"
"4155","2014","nonhuman"
"4156","2014","geneticvariability"
"4157","2014","geneticassociation"
"4158","2014","evolutionaryadaptation"
"4159","2014","genefrequency"
"4160","2014","geneidentification"
"4161","2014","environmentalchange"
"4162","2014","domestication"
"4163","2014","barley"
"4164","2014","conservationagricultures"
"4165","2014","yield"
"4166","2014","intercropping"
"4167","2014","agriculture"
"4168","2014","maize"
"4169","2014","nepal"
"4170","2014","agriculturalmachinery"
"4171","2014","legume"
"4172","2014","millet"
"4173","2014","crops"
"4174","2014","hills"
"4175","2014","striptillage"
"4176","2014",""
"4177","2014",""
"4178","2014","ecosystem"
